JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2440172.44722,1968-11-15 22:44:00,Jupiter,Libra,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440173.394442222,1968-11-15 00:00:00,Jupiter,Libra,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440307.4,1969-03-30 21:36:00,Jupiter,Virgo,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440308.3,1969-03-30 00:00:00,Jupiter,Virgo,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440414.0625,1969-07-15 13:30:00,Jupiter,Libra,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440414.625,1969-07-15 00:00:00,Jupiter,Libra,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440568.16319,1969-12-16 15:55:00,Jupiter,Scorpio,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440568.8263844447,1969-12-16 00:00:00,Jupiter,Scorpio,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440702.77986,1970-04-30 06:43:00,Jupiter,Libra,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440703.059721112,1970-04-30 00:00:00,Jupiter,Libra,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440810.24861,1970-08-15 17:58:00,Jupiter,Scorpio,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440810.997221112,1970-08-15 00:00:00,Jupiter,Scorpio,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440961.86736,1971-01-14 08:49:00,Jupiter,Sagittarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2440962.234721111,1971-01-14 00:00:00,Jupiter,Sagittarius,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2441103.59167,1971-06-05 02:12:00,Jupiter,Scorpio,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2441103.683336667,1971-06-05 00:00:00,Jupiter,Scorpio,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2441202.14792,1971-09-11 15:33:00,Jupiter,Sagittarius,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Jupiter.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
